loan_amnt,int_rate,emp_length,annual_inc,delinq_2yrs,earliest_cr_line,total_acc,total_bal_ex_mort
16000,15.61,4,90000,1,4619,42,95111
22425,16.49,1,45000,0,6110,25,43576
22000,8.18,10,74000,0,7724,22,91946
6000,11.53,10,59000,0,3036,13,17986
27150,13.33,10,189659,0,11346,80,344884
10000,5.93,7,166000,0,4863,14,16556
10000,9.99,10,52642,0,6932,12,31199
10800,12.29,3,24800,0,3798,23,27399
7200,9.17,8,65000,0,6294,24,30340
21975,17.86,10,65000,3,5440,44,145534
6000,7.89,10,25000,0,6871,26,65320
8000,12.29,1,55000,0,6355,51,24769
11300,11.49,1,24580,0,3706,8,28625
13000,8.18,2,37000,1,3706,12,38636
11200,13.99,10,62000,0,7479,37,75548
9600,8.19,4,58000,0,8028,34,27286
15000,17.57,0,45953,0,15637,29,23647
24000,8.18,10,140000,0,7785,35,30107
6000,9.17,1,85000,2,7632,16,22073
7000,14.65,8,115000,4,4375,28,8948
12575,21.67,3,115000,0,2123,12,31917
11200,17.86,10,100000,2,6993,32,9881
3000,8.67,1,70000,0,6110,23,122709
10000,13.33,5,26000,0,3036,21,22657
24000,7.26,10,100000,1,5867,16,51131
12000,12.29,10,50000,4,6171,32,10310
20000,18.55,5,51000,0,4010,50,165229
8475,18.55,10,90000,0,8181,16,32239
18000,10.49,8,129000,0,15180,24,43090
24000,14.31,10,90000,0,4680,14,24693
30000,9.17,10,152000,0,5167,24,80758
14300,17.57,2,39000,0,4436,33,42061
18000,7.89,1,55000,0,4894,27,114560
8000,13.99,1,24000,0,2671,10,10591
12000,8.67,7,60000,1,6932,29,24433
28000,9.17,5,350000,0,9701,24,134069
5000,9.17,10,60000,0,7113,47,30224
16600,20.99,10,52000,3,8181,14,22821
4800,6.99,10,60000,0,6659,37,16804
8000,12.69,8,48000,0,6080,30,101819
10000,12.29,6,60000,0,4071,13,53104
30000,18.2,10,70000,0,8301,31,85141
18000,12.29,5,69000,0,4894,18,149203
8000,10.99,2,30000,0,1880,7,11045
13500,17.57,5,27000,0,3372,7,13515
6700,17.86,10,38000,0,9885,23,23964
8000,11.99,10,180000,0,6141,15,30734
11000,11.44,10,85000,0,5287,34,43384
15000,9.17,10,80000,0,8574,16,81553
15000,12.29,1,110000,0,7419,20,81016
7550,13.99,2,30000,0,5593,24,6137
21000,16.99,3,80000,0,3676,17,35926
28000,19.19,10,130000,0,4922,19,60900
12400,9.17,5,57000,0,6659,30,36891
2000,11.99,9,27500,1,3036,11,31592
33000,14.65,9,215000,0,4833,32,156821
10000,16.55,0,30000,0,5775,10,7885
15000,9.99,1,85000,0,4253,24,62513
6000,5.32,8,68000,0,17190,25,17982
35000,24.5,10,95000,0,7205,42,96843
10000,18.2,0,35000,0,8424,27,19620
32750,13.99,10,131000,0,5440,32,82889
18850,13.67,1,41000,0,4041,7,25886
6900,11.53,5,23000,0,6355,22,6698
21000,14.65,8,125000,0,5989,17,81832
5500,16.99,4,30160,0,1666,15,39711
4000,7.89,10,43000,1,9915,42,34889
11000,15.61,7,45000,0,10158,36,14003
15000,13.99,5,58000,3,5318,38,39080
4800,6.89,10,40000,0,5775,47,28737
35000,9.49,10,182000,0,9428,40,112103
20000,13.33,2,84000,1,5532,34,52743
2400,13.67,1,25000,0,3280,5,2797
10000,13.67,10,41000,0,4741,32,38685
18000,11.53,10,64800,0,5652,32,41233
6000,9.17,4,80000,0,6110,26,22923
20000,9.17,10,60000,0,10828,18,21302
18250,17.57,9,84000,0,3767,39,66825
4000,14.65,1,36000,1,3798,38,96755
10000,14.65,0,25000,1,6598,21,28851
6000,9.17,7,55000,1,5471,21,17130
32000,14.65,10,275000,0,4649,24,38911
19950,24.5,10,44500,0,5198,21,51604
28000,14.65,10,250000,0,6202,22,98084
8000,9.99,7,32000,0,6932,16,12284
20000,6.24,10,1200000,1,6779,22,34877
12000,12.69,5,53000,3,6993,55,75616
24000,7.89,1,140000,0,14145,9,78533
20000,10.99,5,43000,0,6202,50,123037
2800,10.49,2,40000,0,11162,25,38630
9175,14.65,4,78625,0,5198,14,69074
28000,6.24,10,128000,0,7997,21,79293
5000,5.32,10,87000,0,9458,23,16886
14950,22.99,10,52000,0,7755,12,47610
18950,19.19,1,74000,0,12623,18,33691
10775,13.99,10,70000,0,8059,33,17282
6400,8.18,10,80000,4,9336,23,48155
22000,16.55,8,55000,0,3888,32,71594
14000,12.05,2,45000,0,2761,35,69273
6000,7.89,9,111000,0,8666,18,69806
3000,6.24,10,60000,0,6202,14,22062
5000,11.53,10,30000,0,7054,22,26229
10275,17.57,8,82000,0,6536,42,82038
32775,17.57,10,180000,8,11103,59,50817
14400,10.49,10,50000,0,9397,29,35082
7325,18.84,8,300000,1,5287,14,3475
30000,11.53,10,112014,0,5259,38,45472
30000,19.99,10,112000,0,5075,26,143696
15625,18.49,1,34000,0,8181,12,33787
15000,6.24,2,85000,0,5167,36,64569
15000,18.54,3,36000,1,13141,47,45865
15000,5.32,3,60000,0,3402,12,62050
12250,16.99,10,100000,0,4375,12,23682
13000,14.65,10,90000,1,8059,26,34117
8000,12.69,10,72000,1,7602,32,55368
14400,14.65,6,68000,0,6567,9,31436
35000,17.57,10,86000,0,4772,17,53017
25000,18.49,10,75000,0,7479,21,38902
15000,13.99,10,40976.21,0,8574,24,30484
6600,17.14,5,30000,0,3826,33,74335
12000,7.91,8,75000,0,4741,10,19275
12000,7.26,1,120000,0,14418,33,72458
9550,16.55,10,40000,0,5198,26,63099
14250,8.19,1,72000,0,5349,16,57449
18000,7.89,10,70000,0,10097,34,20802
10000,19.48,1,150000,1,7450,28,117041
5000,8.18,10,96000,1,5805,30,31144
15000,21.67,10,45000,0,7541,30,24365
2800,8.67,0,25000,0,5744,29,12248
19375,18.99,6,63000,0,3249,41,97559
8000,17.57,7,29120,0,4283,10,13165
3000,13.33,6,25440,1,5379,20,22257
23800,16.55,1,54000,0,3402,39,58637
10000,6.24,4,90000,0,2914,9,51489
4000,13.99,1,70000,0,4680,29,65998
14000,15.61,5,58240,0,3341,17,37306
14000,5.32,10,55000,0,4894,11,4664
19200,12.29,10,82000,0,4922,38,41493
33000,20.99,2,75000,0,4222,26,55375
9325,16.55,6,26000,0,7144,10,7024
10000,8.18,9,111500,0,3737,40,84994
35000,7.26,10,102000,0,6171,22,54709
16700,12.29,0,73674,1,4894,26,44052
7200,14.99,4,30000,1,6202,17,7018
18000,8.19,10,55000,1,5106,29,64295
28000,7.26,10,98000,0,13599,30,56271
14000,14.99,10,98000,0,5410,32,39299
22000,18.25,10,112000,1,9520,19,27254
10000,9.17,3,25000,0,3614,11,12940
25000,13.18,1,50000,0,3461,12,24089
4325,15.41,0,10860,0,8150,15,4351
12900,15.99,3,37044.8,0,3096,32,83571
27200,19.99,10,80000,2,9246,38,37359
16500,17.57,6,75000,0,5106,19,61193
13000,6.24,4,102000,0,5867,19,48592
12000,13.99,10,46000,0,10066,31,39652
22450,13.33,10,66851,0,5624,25,55268
20000,20.99,10,94000,1,4649,24,21066
20000,7.26,10,71000,0,12289,24,8419
18000,5.32,1,150000,0,7510,20,28560
14875,21.99,10,75000,0,5075,9,146829
31000,18.2,10,97000,1,4741,27,49576
12000,9.17,0,42000,0,15060,22,28550
10000,5.32,0,114000,0,11254,38,22499
6000,18.25,1,30000,0,4436,24,29255
10000,20.99,10,29000,0,12350,34,6591
13025,17.86,3,35000,0,4741,53,94491
10800,15.41,10,85000,3,6018,17,20348
10000,10.99,3,25000,0,4010,22,30897
6000,10.99,2,100400,0,4222,22,78966
15000,5.32,1,65000,0,6202,10,12828
21000,10.99,1,110000,0,7054,49,11280
3800,11.53,0,27600,0,11649,23,11253
13500,12.69,2,100000,1,3798,24,46821
12800,16.55,1,41000,1,6506,39,66749
10800,8.18,10,65000,0,7663,29,27285
25850,19.99,2,67300,0,9063,41,62738
10000,6.24,3,51000,0,3645,20,40094
20000,14.65,4,68000,1,4772,12,7990
10000,12.69,6,31500,1,5775,48,17762
2000,11.53,3,41600,0,2702,16,24954
29875,16.99,4,84000,0,1788,8,11181
30000,22.99,3,95000,0,3737,17,13737
20000,12.29,10,59500,0,8605,21,34225
21000,12.29,1,85000,0,5652,28,38695
12175,17.57,0,34800,0,10035,55,5664
19200,8.18,9,105000,0,4894,18,18003
35000,17.86,10,79000,0,12898,64,115891
3300,12.29,10,53000,0,5349,13,17695
8400,11.44,0,23000,0,16032,45,18028
8000,6.24,10,70000,0,8636,26,65498
10000,11.53,1,23430,0,3979,13,4265
20000,18.55,10,42000,0,5471,32,23094
12000,13.33,5,58214,0,3188,9,18082
28800,17.57,6,154000,2,10646,28,52792
6600,9.99,10,60000,0,5836,7,5278
28000,6.99,5,130000,0,13323,21,65818
2800,11.22,7,20159,1,3979,11,1140
17000,9.17,1,75000,0,4588,21,16896
12000,13.33,6,75000,0,5744,34,73583
12500,9.99,10,107975,0,9642,36,45280
20000,9.99,9,56000,0,5775,24,80715
35000,13.67,1,80000,0,8240,30,45396
12000,12.69,10,93000,1,7054,39,44742
30000,12.69,10,78000,1,5714,21,82738
28800,11.44,10,119000,0,5410,52,122225
12800,19.99,10,65000,1,9428,50,53096
12000,17.86,10,85000,0,5897,32,48732
35000,10.99,0,95000,0,16702,29,79674
6975,18.84,7,62000,0,7419,49,56962
16200,17.86,10,45000,1,2276,7,7822
12000,14.65,10,68000,0,5989,24,72773
10000,16.99,2,33280,2,4953,15,9496
20000,15.41,10,40000,0,5775,13,28824
5000,9.17,6,95000,0,5440,19,75710
5600,11.48,4,27756,0,6993,17,9765
7000,12.29,3,50000,0,4102,15,60025
8000,12.39,10,28000,0,6932,16,40003
8000,6.89,2,155000,0,10919,55,122371
6500,5.93,8,60000,0,3614,27,41229
2200,11.99,3,135000,0,2822,20,38187
20000,9.17,8,76000,0,8332,13,20509
3000,11.53,10,42000,1,3645,4,688
16000,6.24,10,190000,0,8850,18,11167
22000,9.99,10,53000,0,7663,24,32323
22075,13.67,10,55000,0,8150,23,42910
15000,12.29,2,110000,1,16216,49,297920
20000,9.17,10,75000,0,6810,15,56646
10000,11.53,8,43000,0,5137,14,22012
25200,16.55,1,60000,0,4802,27,54893
15000,18.25,7,90000,0,4314,28,104302
28000,13.99,7,70000,0,4375,27,51820
15000,18.99,1,43000,0,4344,19,24383
3000,11.44,3,43000,0,8515,14,3599
32475,20.99,10,75000,0,4863,31,62086
15000,15.61,6,65000,0,5137,33,46905
2700,16.55,8,32000,1,4772,4,1462
20000,5.32,10,73200,0,11131,15,24327
20000,5.32,3,83200,0,7967,17,30362
21000,13.33,10,60000,0,6355,17,59684
8400,5.93,10,41000,0,6110,19,34355
15850,12.29,10,67500,0,7602,22,39840
10000,8.18,0,75000,0,8515,16,3862
11000,9.17,3,64000,0,4710,24,18773
7000,8.18,1,40000,0,3249,10,32717
10000,5.32,10,48000,0,3584,17,15278
19800,13.18,9,65000,0,3888,28,40260
20000,7.89,1,125000,1,6932,50,96251
32000,9.99,10,68400,0,6049,25,42601
13000,7.26,10,63000,0,3006,16,15276
21000,15.61,10,70000,1,7785,25,89494
10000,9.17,2,50000,0,4984,35,127466
20750,17.57,10,82000,0,7632,54,38023
16000,5.32,4,83000,0,5410,21,33316
20000,17.57,10,110000,4,7936,37,65407
35000,10.99,9,130000,0,6202,37,81961
6500,13.66,4,36000,0,1880,4,5394
15000,15.61,10,52000,0,6324,22,16597
6400,13.33,10,85000,2,6233,32,87971
5000,8.49,10,36500,0,10341,16,5800
5000,12.29,2,40000,0,2518,17,71993
15000,14.65,10,38000,0,4041,16,52850
15000,6.24,10,90000,0,7875,14,34230
24000,6.39,8,132000,0,8697,28,45864
2500,19.19,7,35000,0,4557,7,55299
5375,10.49,7,15300,2,4191,16,7803
6500,9.99,2,40000,0,7510,32,17738
30650,27.31,8,68000,1,3311,18,8615
14400,12.05,1,95000,0,4741,43,108866
5000,11.49,10,160000,1,6263,22,34512
6100,18.25,5,43000,0,4528,28,38664
22000,15.41,10,50000,0,8028,31,27985
20500,21.67,3,72000,1,8332,38,46309
28000,6.49,2,71000,0,7297,21,42398
35000,12.69,10,103000,0,4863,38,107594
22000,11.99,10,64612,0,4557,19,67340
12800,9.17,1,48000,0,2062,5,4181
18650,17.86,3,82000,0,2276,12,28937
10000,11.53,3,69000,0,6171,24,80320
13625,19.19,8,75000,1,4557,16,42045
10800,12.99,7,104000,0,5805,26,47765
25000,6.39,6,125000,3,4894,40,39365
17600,14.65,3,56000,0,2914,26,100483
14000,5.93,2,90000,0,4680,16,74491
25000,6.89,10,100000,0,6628,27,77363
15000,18.25,10,40788.93,0,6080,13,7906
17000,14.85,10,75000,0,7632,28,6633
16000,11.53,0,63000,0,5228,31,34055
7000,9.17,10,59000,0,5989,31,23552
6000,6.89,3,58000,0,4375,23,114506
18400,19.99,6,46000,0,2702,17,29171
19200,16.99,1,48000,1,4222,35,37807
18400,17.86,9,40000,0,3826,9,16253
27025,20.99,7,450000,0,6901,31,274651
7500,9.17,6,165000,0,6901,41,72297
30000,6.89,8,112000,0,11802,35,131300
20000,12.29,2,60000,0,3219,19,27729
12975,14.31,10,56000,0,8120,33,58005
14000,9.76,10,49000,1,5167,11,15749
11000,9.99,3,55000,0,6536,37,141742
5000,13.33,5,40000,0,4680,20,25603
6075,19.52,10,65000,0,4375,17,9417
24000,18.25,10,125000,0,7724,58,61683
29500,12.29,9,59400,0,8181,21,37073
16300,13.33,10,45000,0,4922,19,35339
5650,12.29,1,61171.2,0,2883,18,86303
35000,12.69,10,135000,0,4344,19,106076
24000,14.65,10,77000,0,7479,27,92564
15000,6.24,8,86000,0,6536,37,115848
18000,11.53,5,58000,0,4406,19,53629
21000,5.93,3,87700,0,6202,31,16564
8500,14.65,0,20266,3,12472,15,14464
10000,12.59,1,54575,0,3433,24,95042
15775,7.89,10,125632.76,3,10035,19,7370
10000,7.26,10,72000,0,4588,7,11897
12000,6.89,10,142000,0,14541,37,52603
6000,12.29,4,63000,0,4283,20,49764
24525,20.99,1,75000,0,5410,37,93146
21000,7.89,6,81000,0,6049,16,44848
28750,16.55,10,80000,0,4406,25,45269
16000,11.53,10,92030,0,4894,30,39073
10000,5.32,1,141700,0,6840,21,206438
25000,14.65,6,94000,0,5897,35,180936
25000,5.32,3,170000,0,4953,17,16282
15000,11.53,6,43080,0,7236,13,9387
28000,9.49,10,72000,0,6810,52,18111
16575,19.19,10,45000,0,3036,10,46851
20000,9.99,10,82000,0,6141,29,12745
15000,11.53,0,43000,0,4649,40,49309
10000,13.99,10,30000,1,4894,17,19576
8000,7.89,1,70000,0,2337,14,37707
5000,14.65,0,19835,2,5014,24,5537
9650,10.99,4,65000,0,3706,23,58565
28000,13.99,1,425000,2,4741,27,221000
13600,17.86,10,53295,0,5471,20,43046
3000,9.17,6,60000,0,3006,22,28022
12000,9.99,0,92000,0,15241,23,45120
22900,21.99,10,86000,0,4010,21,46670
7200,9.17,9,65000,0,2337,10,16954
12000,12.29,10,48000,0,3492,8,23035
33000,16.99,4,72500,0,5471,40,248386
15000,17.14,10,45000,0,5106,51,163527
10000,10.99,3,50000,0,6993,27,69390
9600,6.24,5,88000,0,7602,13,78083
12000,18.84,1,46000,1,5075,37,38242
16000,5.32,1,100000,0,4344,18,27887
10000,6.89,0,85000,0,10919,31,18466
5400,5.32,2,25000,0,13202,18,12535
25000,17.57,3,110000,1,6659,34,51649
10000,9.17,1,40000,0,4557,25,28839
15000,8.19,7,115000,1,11042,23,30033
20000,12.69,10,75000,0,10981,40,101656
10000,12.69,7,31000,0,4863,25,15417
8000,13.33,10,61000,4,5106,26,27667
12000,9.99,6,70000,1,4894,61,120440
15000,9.99,10,75000,0,7450,20,38105
17525,19.19,10,132000,3,4406,13,14610
35000,19.19,10,109804,0,5532,55,76332
24000,12.69,10,110000,2,10738,41,128537
15000,13.33,10,85000,0,5410,39,45452
35000,18.55,9,84000,0,5137,27,52140
9000,18.54,10,60000,2,5167,19,1504
12000,15.61,3,65000,0,3857,11,49757
9600,11.49,10,46000,0,1545,13,25180
10800,15.61,1,40000,0,3737,8,14907
8800,13.33,10,48000,1,6414,22,21673
3950,12.39,4,148500,0,7510,35,338219
13000,8.18,4,38000,0,4497,14,34610
10000,8.18,7,45000,0,13719,26,23636
3600,6.24,3,50000,0,5502,50,32952
23500,16.99,7,56000,2,7571,17,50612
9600,12.29,1,70720,0,5836,75,141718
25000,13.33,10,109600,0,15851,25,21344
13200,13.99,0,31457,0,11072,15,12015
6000,13.99,3,65000,0,14694,29,31516
21000,10.49,10,100700,0,12107,36,110443
3600,9.17,0,26000,1,5075,14,9139
8400,7.89,5,40000,1,2276,18,31925
20000,9.99,1,95000,1,4283,21,47927
21000,9.17,10,55000,0,11131,45,49414
12000,14.33,10,61293,0,5287,11,88634
11200,13.66,0,65000,0,6263,31,33735
8000,12.59,6,81000,0,6018,20,37960
12000,5.32,10,80000,0,5349,40,37676
11400,18.49,10,105000,0,4922,21,39964
12000,18.25,10,46000,0,5259,19,16097
9800,8.18,8,73000,2,5775,35,91691
5000,8.18,3,50000,0,8120,10,13310
20000,12.69,10,70000,0,5989,35,19822
7200,12.05,0,16092,0,3492,9,6406
14000,9.17,10,76000,0,7054,46,96917
10000,14.65,4,43000,0,6233,32,61679
18450,18.54,1,37000,0,3127,13,13621
16000,15.41,1,50000,0,5624,18,14655
15000,16.55,1,35136,1,6171,16,31993
25000,10.99,1,83000,0,5714,33,71871
35000,7.89,10,71000,0,9823,23,57716
32000,14.33,10,131000,0,7024,38,142239
20000,11.22,2,220000,0,5775,21,88323
10000,10.99,10,85000,0,6171,66,45114
10000,13.33,10,100000,1,6993,41,95397
32000,18.25,1,84000,0,5958,24,148573
24000,12.99,10,81000,5,10677,39,23242
12000,13.99,1,48000,0,7389,21,50883
8000,12.69,10,33600,0,5471,6,16150
7000,11.22,6,36200,0,5167,25,21847
16000,12.05,0,43650,0,4649,26,40342
16000,16.55,10,49900,0,4741,33,56113
8000,5.32,10,60000,0,6233,23,33218
25000,16.55,10,65100,0,7602,29,51604
13000,5.32,10,87000,1,5198,19,22171
30000,7.89,10,130000,0,11741,24,87093
25000,7.26,1,160000,2,8301,23,22047
5300,14.65,10,40000,0,5379,16,6413
10200,16.55,10,52000,0,5744,23,24176
8000,7.89,10,77000,1,3096,13,40804
10100,28.49,0,28061.4,0,5652,31,18611
24125,19.24,10,55000,0,5349,24,25043
8000,6.39,1,35000,0,2853,14,53473
8000,9.99,4,40000,0,3341,24,41399
3500,6.92,2,40000,2,4375,32,118014
12000,14.65,10,65000,0,11468,58,23151
5175,16.55,10,30781.21,0,2518,24,36798
15000,7.89,0,90000,0,14206,55,54408
11200,6.24,2,68500,1,5471,31,32926
28000,5.32,3,185000,1,10828,35,233344
10000,9.99,8,60000,0,5106,36,107614
8500,12.29,10,42500,0,5349,30,12237
5400,9.99,10,59000,0,7358,33,53321
2400,14.65,1,26879.16,0,1941,9,21336
12000,9.99,1,60000,0,16276,39,66493
15000,7.89,6,80000,0,4314,13,23549
10000,8.18,0,41000,0,18467,31,10014
15000,16.55,8,52000,0,4710,42,73105
15000,11.99,0,38000,0,4191,21,32833
24000,6.99,8,90000,0,9063,35,69593
23800,15.61,9,234000,0,8971,17,24947
5000,5.32,1,86000,0,6171,32,51221
26500,7.89,3,95000,0,7602,29,202814
13575,18.99,5,43500,1,4772,29,27677
25000,5.32,9,150000,0,6810,32,61176
10000,12.69,5,35000,0,2092,13,18312
25000,12.69,7,60000,0,5502,19,91600
15000,13.18,0,50000,1,11619,17,314302
7775,20.99,0,19460,0,4132,12,9216
15600,12.59,6,71000,1,4557,46,176805
16000,7.89,10,63000,0,5228,20,48176
15400,7.89,3,70000,0,3523,12,67704
15000,17.57,3,65500,0,3979,25,33886
23050,12.29,9,103400,0,5228,22,49449
30000,21.99,1,141000,0,5502,36,70932
24000,10.99,7,70000,0,2488,11,36763
10000,12.29,3,52000,0,3857,24,9692
15000,9.99,7,79000,0,5624,28,80457
10000,7.89,10,57000,0,8546,29,36375
6000,5.32,7,69176,0,4344,12,9760
6000,10.99,1,85000,1,10219,26,1020
5650,10.49,10,95000,1,6049,36,35024
30000,13.99,2,180000,1,6901,27,48858
26000,18.84,8,52000,0,13629,34,38516
12000,6.39,2,108000,0,6202,51,106612
30000,19.19,10,400000,0,9185,35,178713
21050,18.54,5,48000,0,6171,17,40074
3500,12.39,10,70000,0,11833,21,26662
35000,7.89,5,230000,1,6659,13,77242
3975,13.18,6,48000,0,7266,8,12813
4800,15.59,1,58000,0,7389,24,59520
15000,12.29,0,48940,0,12564,27,15644
4475,16.99,5,30160,0,3979,29,33788
22125,24.99,8,63000,0,5683,45,101488
24000,14.48,5,110000,1,6659,53,132112
21100,17.86,0,48000,0,7571,40,36943
9925,15.41,2,68000,1,4010,13,25413
2000,7.89,10,70000,0,8758,27,39900
10000,17.57,8,70000,0,4802,22,30695
20000,9.99,10,125000,1,7205,26,64802
8000,12.69,5,45000,0,5683,9,34216
17000,12.99,6,95000,0,8181,31,23854
28800,13.33,1,69000,0,10280,19,71520
4000,8.67,10,45000,0,4894,25,7069
22450,15.41,1,70000,1,10677,41,34352
19100,13.66,10,50000,0,13294,25,36562
24000,13.99,1,75000,0,8819,23,42920
16000,8.18,10,120000,0,17006,25,44030
27600,15.61,10,106000,0,6963,41,130210
20400,9.99,5,90000,0,5379,25,43821
16225,13.33,4,174000,0,6536,40,143613
28000,6.68,1,84000,0,8089,37,56886
6950,13.33,1,30000,0,8911,8,21655
28000,15.61,2,120000,0,5714,39,77548
20425,17.86,4,76000,0,4619,41,149961
29900,16.55,3,65000,0,7205,15,28796
5000,12.29,0,14900,0,4222,15,24971
19000,8.18,9,68000,0,7967,70,44623
6000,7.89,3,55000,0,4528,24,20319
14275,14.65,10,34000,0,7663,22,16763
14575,16.55,10,64000,1,11131,22,33483
12500,5.32,10,75000,0,6049,28,115840
8000,13.18,10,60000,0,5198,39,20283
5000,8.18,8,67000,0,7419,29,66846
15000,13.99,1,50468.8,0,5045,14,32794
4200,12.29,10,90000,0,13446,32,100216
20000,12.59,3,60000,0,4680,17,25864
10175,18.25,1,60000,0,8546,20,12212
15000,9.99,2,58000,0,3888,15,12977
2200,12.05,10,65000,0,5045,50,46898
24000,6.24,10,113000,0,5652,37,101036
24000,7.49,8,75000,0,6171,30,95665
5000,11.99,0,21084,0,14298,4,30513
5000,8.18,10,12000,0,3857,8,9889
27000,13.33,10,65000,2,8727,46,28300
27000,13.33,3,72000,0,4344,28,191068
30000,13.67,2,79890,0,12046,25,37021
10000,18.25,5,80000,0,7936,26,102364
13000,11.53,10,93000,1,7054,17,58426
18000,9.17,8,200000,0,4710,19,18221
25000,18.2,10,86000,0,7663,42,50495
25000,9.99,4,75000,1,5228,33,9820
25000,13.33,10,88000,1,13688,37,95815
16000,17.86,10,40000,3,7236,30,61965
18000,17.86,2,51000,1,4191,24,38796
7300,7.49,10,60000,1,9793,26,9710
17000,13.33,2,60000,1,4010,39,40966
13875,16.99,3,63000,0,4406,8,14466
26000,12.29,3,69435,1,6871,63,25535
8400,5.32,5,40000,0,7024,27,138239
35000,12.29,9,100000,0,8546,23,66804
12800,10.99,7,70000,0,7236,16,32422
35000,24.99,1,100000,0,4741,29,24687
30000,8.18,6,95000,0,6506,41,73273
35000,16.55,3,225000,0,5563,17,35367
30000,10.99,7,75000,0,9032,19,84941
10000,17.86,10,70000,0,3614,20,25436
20000,16.99,8,55000,0,4102,17,75054
10000,12.39,10,79973,0,7936,24,58129
35000,9.99,10,140000,1,6355,22,13556
8000,10.99,3,32000,0,6355,14,24150
20000,7.89,10,170000,0,10401,21,19264
25000,16.99,3,60000,1,2702,11,48667
5000,9.49,0,35000,0,4894,24,16059
20000,19.99,2,50000,1,3979,27,47780
8400,9.99,10,45349.78,1,6475,9,29318
5000,11.53,3,40000,0,5259,10,8513
3125,16.99,0,10500,0,5714,12,5760
9600,16.55,10,38000,0,4680,13,10317
23750,13.99,1,150000,0,8332,33,56409
22000,17.57,10,155000,0,10524,17,63839
27700,18.25,5,63000,2,4863,14,29309
14700,16.55,4,54350,0,5928,39,78786
4800,13.99,8,65000,0,5014,11,34753
24000,19.99,1,75000,1,7297,23,36964
15000,13.99,0,85000,0,5593,22,11845
18000,6.24,4,98000,1,7054,16,46907
24000,9.17,4,48000,1,4222,29,35778
15000,15.99,5,45000,0,6993,13,3170
20000,12.69,10,150000,0,8971,52,108828
35000,7.89,10,180000,1,7328,23,59951
30000,23.99,10,69000,0,3857,26,54298
10075,17.86,1,40000,1,5928,32,37872
19500,11.49,0,48000,1,7479,38,63187
17500,7.89,5,90250,0,4528,26,110347
35000,18.54,10,134000,1,7175,26,73815
35000,24.5,8,103000,0,7419,46,112223
10000,10.99,10,78500,0,7144,38,25257
25000,13.33,1,93072,1,10524,14,22047
3550,12.29,9,87000,0,6018,13,22739
1200,8.18,0,32400,0,7450,29,20621
10000,9.17,8,52000,0,4922,14,49456
12000,10.49,10,43000,0,8301,18,12387
7000,9.99,0,25000,0,8362,7,16708
10000,13.99,2,55000,0,1758,11,16217
35000,12.69,9,98000,0,5228,30,86589
6000,9.99,2,72000,0,6445,55,34372
15250,18.55,10,70000,0,8880,69,67549
12000,14.65,10,60000,0,4010,26,21190
28000,9.99,9,105000,0,7419,28,47247
12800,12.69,10,60000,1,7694,34,48196
10000,9.17,10,185000,0,13080,42,219947
23000,7.26,10,52000,0,4436,13,37709
20000,13.33,1,65000,0,3888,8,51173
35000,13.66,10,109000,0,7844,26,66991
25000,25.8,10,106000,1,6536,32,45368
20400,6.99,4,152000,0,6628,23,64194
